x,y,name,topGenre
-0.03177979311568706,0.03375912239466021,Placebo334,emo
-0.11891409007785395,-0.2747180313237809,Zeritas,electronic
-0.20367827065276914,-0.18959501269218484,Haurix,folk
0.22284320368925808,-0.32179069758397016,KCKid,Progressive metal
0.20471477743004368,-0.2968770952714314,foryou,Progressive metal
0.2604824376527402,-0.35479133189493245,ZenekZelman,Progressive metal
0.16321297687436798,-0.3474077067844394,antipopular,Progressive metal
0.019292859327866212,-0.3961317517198571,Sevalra,Progressive rock
-0.01784644648752525,-0.1809542754895302,Satorr,Progressive metal
0.27806403890484205,-0.49983106343527883,dencker,Progressive metal
-0.030903005840005954,-0.053164282310273044,blackcat34,rock
0.003405353040555921,-0.0026571659212897736,Feitan,seen live
0.23242347451793988,-0.3928059282590345,Psydan,Progressive metal
-0.1306561816607048,-0.44176851801273564,fledgehog,Classical
-0.2076977689459391,-0.24217994124091938,catfishman,folk
-0.12283829619606682,-0.1716329831398249,fidgetjnr,indie
0.10095054223276713,-0.16270049397027694,Spyral22,black metal
-0.07015364194451308,-0.12175268174149152,GammoRay,electronic
-0.11222285233305833,-0.10544754346604783,ziltoidtheomn,Progressive metal
0.17633226330827836,-0.38836705785614595,spock84,Progressive rock
-0.18700534414973702,0.004177026790588366,mastershake2222,Lo-Fi
0.0069694110708108025,-0.35737986785307485,almosterased,Progressive rock
0.142961994123026,-0.24626362608887645,SaintTimi,rock
0.03370344509425111,-0.0642772329820235,iamrichlol,Progressive metal
-0.3546118794936765,-0.3643339420447562,PaperCuts07,indie
0.07033672042509435,-0.5984336757255495,Erotomainiac,Progressive metal
0.01113554683182306,-0.10755519314068365,thomasjeffy,industrial
8.472091129616893E-6,-0.010745115610913517,Belvestur,black metal
-0.1298508584269537,-0.29385726183458344,Thomasjeffy2,rock
0.05596864332557238,-0.043948348522661336,Derdian-Metal,Power metal
0.12105050420795113,-0.09364808634317856,KillswitchKyren,metalcore
0.008597926588397068,-0.08864254506846057,rob_hale,rock
-0.1307710908609551,-0.13107548695645946,Old_M,Hip-Hop
-0.08561587010625107,-0.17899787371899276,LMcD94,rock
-0.20281528973289026,-0.17599790235801221,Jedi_Mullet,Hip-Hop
-0.010055213930143433,-0.3233087111644261,McAlvis,rock
-0.017491816328730772,-0.12669468119425928,gavrichards,classic rock
0.060081026509537935,-0.06847175436294531,Lewis-Jones,rock
0.20655259009233512,-0.27665275587002075,silver-spade,rock
0.017746800502422957,-0.02793303302087214,SuperSalter,rock
0.2018087821170998,-0.4404325661078026,Obscuras,Progressive metal
-0.15950238687437102,-0.20563348443067495,cericherry,indie
0.025545602568100616,-0.19554927705722738,zvezdo4et,rock
-0.21524731475722048,-0.2928528836078419,iainwatt,indie
0.1873365292392789,-0.2605743440172723,Kathotar,Progressive metal
0.18961910108733682,-0.4877482298352443,Disappear1,Progressive rock
0.2684758645529817,-0.4844747563312423,norbert88,Progressive metal
0.2469707411157781,-0.380828786974982,ariich,Progressive metal
0.1427422450452868,-0.24036732609855227,SiRo777,heavy metal
-0.20083996231330734,-0.3706637115363971,JayJayNboy,rock
-0.06009064971860211,-0.06067847856888055,welsh_spud,electronic
0.03667368525323153,-0.15818082790969376,Clarky_gal,rock
0.03835455283382772,-0.18644204378184645,Mnemicz,Progressive rock
0.08326964470434388,-0.2139499112074431,spike67,rock
-0.15325728317642087,-0.38404936437309817,Metal_ed,Stoner Rock
0.022313272981145753,-0.018498777158647353,Michikawa,ambient
0.16861293285106982,-0.19230954751480708,Pinball-Wizard,Power metal
-0.19468711569117234,0.21004485994345234,Cory_Vice,rap
-0.041796872261192046,0.06184868752801711,Pikey2k6,pop
-0.010183191019545745,0.049376503721666645,mellus,pop
0.12351900273513237,-0.1823175035830128,Livak,Power metal
-0.024792756127750903,0.0965139143800724,pearnski,rock
-0.43619365621366946,-0.08010652573346795,Glade-,indie
0.1874938428340995,-0.16161803934747782,LewisBlah,Melodic Death Metal
-0.38658529469187675,-0.1708393726272103,Scrambles202,folk
-0.19774555736948357,-0.11465143634021217,wellimhere,post-punk
-0.15031228874242758,-0.184275063042775,tlng13,indie
0.1518863491362371,-0.2654865020627874,Sabbathgarden,Stoner Rock
-0.008094447832830429,0.002451893333849267,ChesterKiwi,Soundtrack
-0.06208372994303071,-0.06992039266477192,mirorelle,indie
-0.6365448909893586,-0.0030076617143212745,John10player,Hip-Hop
-0.10271895209266381,-0.10181115231471619,blackmage172,black metal
0.0632653669685146,-0.3825904221237247,DividerOfShadow,black metal
-0.15248528556357416,-0.4683635674517704,MikeNH16,seen live
0.17682422839276654,-0.251174441963537,Grotlo94,Progressive metal
0.27754842592205936,-0.32229076359924347,BrennanG9,Progressive metal
0.28764541304730484,-0.4832175823910925,s61tractorboy,Progressive rock
0.18986385798445565,-0.3299145244968782,plescheff,Progressive metal
0.2461931331888015,-0.41711623987312363,BASluis,Progressive metal
0.0995074793218236,-0.23046024886286776,YesOtter,Progressive rock
0.22067911146765382,-0.3257301111297025,ildalina,Progressive metal
0.12280348868902222,-0.27825795517206325,SerialJoker,Progressive metal
0.3230507229289181,-0.45554093428426545,pojjster,Progressive metal
0.26969777593599076,-0.5238841605720865,petehurst14,Progressive metal
0.11359275773602097,-0.3019656874837032,Saviourr,Power metal
0.31359712533881273,-0.470218763773564,TantalizedFnyns,Progressive metal
0.24445718407704786,-0.4383992247567433,DreamsAblaze,Progressive metal
0.2783767669146232,-0.47699812540964937,danielfml96,Progressive metal
0.279895515331135,-0.47630358389244887,Avyg31l,Progressive metal
-0.5896549501856334,-0.5598026416329033,OkayCompy,indie
0.21356261075712937,-0.2697462136744733,Khaotic077,Melodic Death Metal
0.09141761446566735,-0.24889782249055922,slaughterfish,Progressive metal
0.2205955196579832,-0.39248790761605584,thataxeguy,Progressive metal
0.09633833398025439,-0.38825597108814613,Richo88,Progressive metal
-0.12410145560782986,-0.11217777133381798,Anaringasu,alternative
0.23493895157155392,-0.4150011842283216,h2o60,Progressive metal
0.11972583996294593,-0.28895068104692867,hybreda,Progressive metal
0.005906225606576979,-0.10931034588229642,_edges,post-rock
0.20445718161071846,-0.28604798974763895,Sambor511,Progressive metal
0.2070151095672832,-0.3609935278845024,Prog_101,Progressive rock
0.22039696585565782,-0.3072321512832513,EnigmaticEntity,Progressive metal
0.32795920457438504,-0.49078878181811775,Braymz,Progressive metal
0.23020774185702847,-0.3377791956842952,Shiki96,Progressive metal
0.2138469415365089,-0.3841451921232275,QuarterNote,Progressive rock
0.037554341877487275,-0.04618644979449825,TrveBarbarian,death metal
0.21979867458487487,-0.2880621982241792,Sultan-Shahrokh,Progressive metal
0.07290335797023557,-0.45855871709940443,Juarez2112,Progressive rock
0.09877819175011142,-0.1974725250522267,Chaosophile,Progressive metal
0.05147571730523064,-0.0219530597008161,carnagexcandy,metalcore
0.044493807284136086,-0.08551485771092006,fletchzer,Hip-Hop
0.28295529129944474,-0.41341170922225595,TamenZki,Progressive metal
0.06388172149055012,-0.3338158362551857,SixteenSaltines,thrash metal
-0.6280106110627512,0.36976898248827245,Wuxuzz,Hip-Hop
-0.5107218328454857,0.178150994238205,CaptainAJ,Hip-Hop
-0.6991291941333216,0.11098333816510629,packtsardines06,Hip-Hop
-0.5862736053716123,-0.07489979370753108,shingpau,Hip-Hop
-0.3875100597800322,0.07955267217095885,leoworner,Hip-Hop
-0.2546084343972562,-0.1658793552945254,hashtagbluejay,indie
-0.07121226401157017,-0.06401722762273374,CumStainedJeans,emo
-0.06127782395692335,-0.02716223760277375,JamesHippieKid,experimental
-0.48269133902864964,0.27024870542352963,WilsonFanderman,Hip-Hop
-0.2479859371476599,0.15656876024506133,Gimmedatseabear,Hip-Hop
-0.23443356363737392,0.12629011818612457,Ellipsiscup,Hip-Hop
-0.032094288301347265,0.03510601547994952,BloodOnLeaves,Hip-Hop
-0.5036609172595777,0.4529305673966155,theeyellowboy,Hip-Hop
-0.35868208338129204,-0.5508525226882388,toptomy,rock
-0.39153656108694257,-0.09647987071612157,superjchamma,ambient
